landmark,mean_l2,median_l2,std_l2,p90_l2,study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,best_epoch,best_val_mean_l2,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,task_family,paper_scope
iris_inferior,9.510757446289062,8.139291763305664,5.399225234985352,16.771406173706055,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
iris_superior,8.162205696105957,7.393117904663086,4.384013175964356,13.78624439239502,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
lateral_canthus,11.760586738586426,10.06494426727295,8.443437576293945,20.82657241821289,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
lid_inferior,8.559020042419434,8.016422271728517,4.374479293823241,13.795411109924315,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
lid_superior,8.902889251708984,8.649282455444336,4.4099626541137695,14.952181816101074,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
medial_canthus,13.691083908081055,12.170794486999512,9.435784339904783,28.50665283203125,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
sclera_inferior,9.750784873962402,8.499208450317383,5.612549781799316,16.49464988708496,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
sclera_superior,8.575924873352049,8.05133056640625,4.399106025695801,13.711938858032227,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,380,9.658945083618164,,,,,,lejepa,imagenet,10k,within,True
iris_centroid,5.815990924835205,5.274846076965332,3.213008642196656,10.34649658203125,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
iris_inferior,6.444343566894531,6.179789543151856,3.6152732372283936,11.633801460266113,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
iris_superior,5.690885543823242,4.921075820922852,3.108916521072388,10.295309066772461,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
lateral_canthus,7.141387462615968,6.6087284088134775,4.2889671325683585,12.732330322265625,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
lid_inferior,5.87896728515625,5.517810821533203,3.1362028121948238,9.835352897644043,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
lid_superior,6.055694103240968,5.225301742553711,3.658552408218384,11.333712577819824,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
medial_canthus,8.770736694335938,8.233663558959961,5.4177422523498535,15.538422584533693,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
sclera_inferior,6.5030131340026855,5.918572425842285,3.6826705932617188,11.53463363647461,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
sclera_superior,5.896985530853272,5.482816219329834,3.1403794288635254,9.856578826904297,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,572,5.611581802368164,,,,,,lejepa,imagenet,100k,within,True
iris_centroid,5.1796417236328125,4.47208309173584,3.0699949264526367,8.95583724975586,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
iris_inferior,5.769918441772461,5.209588050842285,3.474086284637451,10.14207649230957,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
iris_superior,5.064743995666504,4.409489154815674,3.065423488616944,8.802202224731445,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
lateral_canthus,6.861894607543945,6.3543949127197275,4.167269229888916,12.409154891967773,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
lid_inferior,5.387644767761231,4.703415870666504,3.343515157699585,9.527132034301758,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
lid_superior,5.485243797302246,4.884953022003174,3.6577513217926025,9.148283004760742,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
medial_canthus,7.540802478790282,6.674586772918701,4.772417068481445,13.489566802978516,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
sclera_inferior,5.7323241233825675,5.233846664428711,3.496575117111206,9.49629020690918,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
sclera_superior,5.38528299331665,4.750692367553711,3.3635480403900133,9.534771919250488,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,609,5.1294941902160645,,,,,,lejepa,imagenet,1m,within,True
iris_centroid,5.583613395690918,4.781996726989746,3.2614870071411133,10.127918243408203,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
iris_inferior,6.234360218048097,5.429716110229492,3.649159669876098,11.022856712341307,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
iris_superior,5.4822916984558105,4.932838439941406,3.1835591793060303,9.394745826721193,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
lateral_canthus,7.625895023345947,6.626772880554199,4.192025661468507,13.025312423706055,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
lid_inferior,5.984345436096191,5.384665489196777,3.51171612739563,10.647073745727539,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
lid_superior,6.033862590789795,5.3100786209106445,3.986450910568237,11.177327156066896,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
medial_canthus,8.190092086791992,7.595002174377441,4.983829975128174,13.840977668762207,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
sclera_inferior,6.344749927520753,5.709583282470702,3.9356877803802486,12.100103378295898,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
sclera_superior,5.969745635986327,5.392356872558594,3.53682279586792,10.663711547851562,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,587,6.241809368133545,,,,,,vicreg,imagenet,10k,within,True
iris_centroid,4.133786201477052,3.9519388675689697,2.231494426727295,6.885365962982178,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
iris_inferior,4.630888938903809,4.318077087402344,2.567697763442993,8.211546897888184,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
iris_superior,4.3017849922180185,4.3816423416137695,2.284092426300049,7.238945484161378,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
lateral_canthus,5.508673667907715,4.6957364082336435,3.302157163619995,9.67267894744873,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
lid_inferior,4.108873367309569,3.7280666828155518,2.244133472442627,6.722305774688722,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
lid_superior,4.413237571716309,3.825572490692138,2.5717368125915527,7.670349597930907,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
medial_canthus,6.257499694824219,5.65084171295166,3.474912405014038,10.565740585327148,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
sclera_inferior,4.895304203033447,4.725872993469238,2.754596710205078,8.663263320922853,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
sclera_superior,4.085874557495116,3.681140899658203,2.2385809421539307,6.70890998840332,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,875,4.419285297393799,,,,,,vicreg,imagenet,100k,within,True
iris_centroid,4.051163196563722,3.6547110080718994,2.345348596572876,7.383265018463135,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
iris_inferior,4.6640167236328125,4.204080104827882,2.59462833404541,8.606677055358888,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
iris_superior,4.169142723083496,3.919812917709351,2.31176495552063,7.294382095336914,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
lateral_canthus,5.290576934814453,4.7653656005859375,3.2030086517333984,9.081969261169434,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
lid_inferior,4.095990180969238,3.804155111312866,2.2433133125305176,7.135383605957031,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
lid_superior,4.479125499725342,3.864612579345703,2.9569239616394043,8.443349838256836,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
medial_canthus,6.346127510070801,5.894833087921143,3.454881429672241,10.142301559448242,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
sclera_inferior,4.871789932250977,4.441764831542969,2.9389917850494385,9.219581604003906,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
sclera_superior,4.098495006561278,3.8348817825317374,2.251347780227661,7.0862531661987305,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,928,4.3318657875061035,,,,,,vicreg,imagenet,1m,within,True
iris_centroid,7.189419746398926,6.756175994873048,4.324463844299316,13.493127822875975,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
iris_inferior,8.106941223144531,7.254039764404298,4.594452857971191,14.50728988647461,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
iris_superior,6.86028528213501,6.538420677185059,4.1739912033081055,12.476899147033693,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
lateral_canthus,8.883952140808105,8.385293960571289,4.980979919433594,15.458364486694336,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
lid_inferior,7.036396503448486,5.880979537963867,4.3321733474731445,12.047643661499025,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
lid_superior,8.843188285827637,7.956849098205566,5.359821319580078,16.040748596191403,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
medial_canthus,11.07413387298584,9.249482154846193,7.544212341308594,18.9942569732666,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
sclera_inferior,7.994140625,7.104480743408202,4.7421536445617685,13.963496208190918,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
sclera_superior,7.045231342315674,5.861618995666504,4.3382568359375,12.105820655822756,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,1000,8.067421913146973,,,,,,infonce,,10k,within,False
iris_centroid,6.786611080169678,6.257539749145508,4.19449520111084,11.093331336975098,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
iris_inferior,7.4137816429138175,7.068428039550781,4.526764392852783,12.53806972503662,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
iris_superior,6.616322994232178,5.911647319793701,4.035665035247804,11.275485038757324,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
lateral_canthus,7.455662250518799,6.752632141113281,4.413071155548097,13.236368179321287,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
lid_inferior,6.577709674835205,6.1468443870544425,4.12031888961792,11.44498062133789,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
lid_superior,8.346597671508789,7.357461929321289,5.331256866455078,15.266581535339355,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
medial_canthus,9.134533882141113,7.778961181640625,6.169351577758789,16.30349349975586,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
sclera_inferior,7.601912021636963,6.824431419372559,4.648174285888672,12.888813972473145,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
sclera_superior,6.576179504394531,6.106513977050781,4.141097545623778,11.57162380218506,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,293,7.724586486816406,,,,,,infonce,,100k,within,False
iris_centroid,4.438980102539063,3.8811321258544917,2.703270673751831,7.663645267486572,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
iris_inferior,5.0589728355407715,4.3593969345092765,3.0601482391357417,9.419464111328123,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
iris_superior,4.531831741333008,3.883442640304565,2.8363239765167236,8.35528564453125,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
lateral_canthus,5.665029048919678,5.482492446899414,3.0093610286712646,9.632722854614258,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
lid_inferior,4.316372871398927,4.1176538467407235,2.597855806350708,6.994461536407472,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
lid_superior,6.456691265106201,5.5173301696777335,4.428299427032472,12.810781478881836,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
medial_canthus,6.864647388458253,6.570957660675049,4.104053020477295,11.664347648620605,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
sclera_inferior,5.709484577178955,4.692008972167969,3.9613699913024902,11.141356468200684,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
sclera_superior,4.300004959106444,4.0566654205322275,2.603531837463379,7.035458564758301,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g2,8192,infonce,seg_init,789,4.730027198791504,,,,,,infonce,,1m,within,False
iris_centroid,7.798548698425293,7.262402534484862,4.312065124511719,13.42174243927002,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
iris_inferior,8.541605949401855,7.794750213623048,4.843560695648193,15.064139366149902,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
iris_superior,7.437502861022949,6.831698417663574,4.058013916015625,13.184459686279295,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
lateral_canthus,9.211334228515623,8.108610153198242,6.036543369293213,16.025888442993164,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
lid_inferior,7.5039801597595215,6.895429611206055,4.4355340003967285,13.101685523986815,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
lid_superior,9.300162315368652,8.337835311889647,5.569737434387207,16.907913208007812,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
medial_canthus,11.593460083007812,9.794269561767578,7.785307884216309,21.327592849731445,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
sclera_inferior,8.676316261291504,7.8213768005371085,4.840543746948242,15.488396644592285,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
sclera_superior,7.51283073425293,6.8324174880981445,4.456877708435059,13.132279396057127,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,998,8.395931243896483,,,,,,lejepa,,10k,within,False
iris_centroid,4.849250793457031,4.499762535095215,2.7213809490203857,7.9920101165771475,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
iris_inferior,5.52294921875,5.08013916015625,3.100457668304444,9.427937507629396,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
iris_superior,4.891347408294678,4.556770324707031,2.6766433715820312,7.960207462310791,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
lateral_canthus,6.362515449523926,5.6274943351745605,3.9144845008850098,12.181025505065918,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
lid_inferior,4.750622272491455,4.247169017791748,2.782987833023072,8.175679206848145,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
lid_superior,7.0924439430236825,6.159139633178711,4.475135326385498,12.68967056274414,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
medial_canthus,7.003089427947997,6.107551097869872,4.060190677642821,11.746734619140625,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
sclera_inferior,5.5865139961242685,5.212837219238281,2.961054801940918,9.205633163452148,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
sclera_superior,4.734376430511475,4.19147253036499,2.796665906906128,8.133721351623535,followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g2,8192,lejepa,seg_init,725,5.139982223510742,,,,,,lejepa,,100k,within,False
