study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,train_dataset_name,val_dataset_name,test_dataset_name,test_split,best_epoch,best_val_mean_l2,test_mae,test_mean_l2,probe_checkpoint_path,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,train_dataset,val_dataset,test_dataset,task_family,paper_scope,cfd_within_test_mean_l2,cfd_within_test_mae,cfd_within_best_val_mean_l2,cfd_within_best_epoch,transfer_penalty_l2,transfer_ratio_l2
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,cfd,cfd,cfd,test,957,4.949226379394531,3.0976579189300537,4.849979877471924,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-vicreg-random-50ksteps/backbone__gap/best_probe.pt,,,,,,vicreg,random,100k,cfd,cfd,cfd,within,True,4.849979877471924,3.0976579189300537,4.949226379394531,957,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,gap,2048,vicreg,random,cfd,cfd,cfd,test,1000,4.948784828186035,3.2320435047149663,5.064306259155273,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-vicreg-random-50ksteps/backbone__gap/best_probe.pt,,,,,,vicreg,random,1m,cfd,cfd,cfd,within,True,5.064306259155273,3.2320435047149663,4.948784828186035,1000,,
followup_50k_landmark_probe,cfd_within,baseline-imagenet,0,backbone,gap,2048,baseline,imagenet,cfd,cfd,cfd,test,802,12.257145881652832,7.262882709503174,11.655435562133787,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/baseline-imagenet/backbone__gap/best_probe.pt,,,,,,baseline,imagenet,baseline,cfd,cfd,cfd,within,True,11.655435562133787,7.262882709503174,12.257145881652832,802,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-imagenet-50ksteps,50000,backbone,gap,2048,infonce,imagenet,cfd,cfd,cfd,test,925,12.378300666809082,8.383938789367676,13.284772872924805,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-infonce-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,infonce,imagenet,10k,cfd,cfd,cfd,within,True,13.284772872924805,8.383938789367676,12.378300666809082,925,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-imagenet-50ksteps,50000,backbone,gap,2048,infonce,imagenet,cfd,cfd,cfd,test,969,7.085031032562256,4.347504138946533,6.826277256011963,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-infonce-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,infonce,imagenet,100k,cfd,cfd,cfd,within,True,6.826277256011963,4.347504138946533,7.085031032562256,969,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-imagenet-50ksteps,50000,backbone,gap,2048,infonce,imagenet,cfd,cfd,cfd,test,996,7.221372127532959,4.467141151428223,7.050218105316162,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-infonce-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,infonce,imagenet,1m,cfd,cfd,cfd,within,True,7.050218105316162,4.467141151428223,7.221372127532959,996,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,cfd,cfd,cfd,test,901,10.604616165161133,6.964212894439697,11.052496910095217,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-lejepa-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,lejepa,imagenet,10k,cfd,cfd,cfd,within,True,11.052496910095217,6.964212894439697,10.604616165161133,901,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,cfd,cfd,cfd,test,939,8.073100090026855,5.31820011138916,8.481070518493652,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-lejepa-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,lejepa,imagenet,100k,cfd,cfd,cfd,within,True,8.481070518493652,5.31820011138916,8.073100090026855,939,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,gap,2048,lejepa,imagenet,cfd,cfd,cfd,test,992,8.020255088806152,4.963332176208496,7.914156436920166,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-lejepa-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,lejepa,imagenet,1m,cfd,cfd,cfd,within,True,7.914156436920166,4.963332176208496,8.020255088806152,992,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,cfd,cfd,cfd,test,982,8.97541332244873,5.6964263916015625,9.008071899414062,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-vicreg-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,vicreg,imagenet,10k,cfd,cfd,cfd,within,True,9.008071899414062,5.6964263916015625,8.97541332244873,982,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,cfd,cfd,cfd,test,999,7.111922264099121,4.5073771476745605,7.173373222351074,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-vicreg-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,vicreg,imagenet,100k,cfd,cfd,cfd,within,True,7.173373222351074,4.5073771476745605,7.111922264099121,999,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,gap,2048,vicreg,imagenet,cfd,cfd,cfd,test,996,7.4894633293151855,4.8062710762023935,7.609627723693848,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-vicreg-imagenet-50ksteps/backbone__gap/best_probe.pt,,,,,,vicreg,imagenet,1m,cfd,cfd,cfd,within,True,7.609627723693848,4.8062710762023935,7.4894633293151855,996,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g2,8192,infonce,random,cfd,cfd,cfd,test,635,4.3258867263793945,3.269702434539795,5.061584949493408,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-infonce-random-50ksteps/backbone__g2/best_probe.pt,,,,,,infonce,random,10k,cfd,cfd,cfd,within,True,5.061584949493408,3.269702434539795,4.3258867263793945,635,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g2,8192,infonce,random,cfd,cfd,cfd,test,637,3.7323181629180913,2.528900146484375,3.9846570491790767,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-infonce-random-50ksteps/backbone__g2/best_probe.pt,,,,,,infonce,random,100k,cfd,cfd,cfd,within,True,3.9846570491790767,2.528900146484375,3.7323181629180913,637,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g2,8192,infonce,random,cfd,cfd,cfd,test,585,3.933302164077759,2.7448506355285645,4.305221557617188,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-infonce-random-50ksteps/backbone__g2/best_probe.pt,,,,,,infonce,random,1m,cfd,cfd,cfd,within,True,4.305221557617188,2.7448506355285645,3.933302164077759,585,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,g2,8192,lejepa,random,cfd,cfd,cfd,test,582,4.221357345581056,2.8498404026031494,4.508086681365967,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-lejepa-random-50ksteps/backbone__g2/best_probe.pt,,,,,,lejepa,random,10k,cfd,cfd,cfd,within,True,4.508086681365967,2.8498404026031494,4.221357345581056,582,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,g2,8192,lejepa,random,cfd,cfd,cfd,test,713,4.042559623718262,2.713167905807495,4.290497303009033,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-lejepa-random-50ksteps/backbone__g2/best_probe.pt,,,,,,lejepa,random,100k,cfd,cfd,cfd,within,True,4.290497303009033,2.713167905807495,4.042559623718262,713,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,g2,8192,lejepa,random,cfd,cfd,cfd,test,950,3.9518094062805176,2.797069311141968,4.3778629302978525,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-lejepa-random-50ksteps/backbone__g2/best_probe.pt,,,,,,lejepa,random,1m,cfd,cfd,cfd,within,True,4.3778629302978525,2.797069311141968,3.9518094062805176,950,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,g2,8192,vicreg,random,cfd,cfd,cfd,test,336,4.19521427154541,2.9323012828826904,4.616307258605957,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-vicreg-random-50ksteps/backbone__g2/best_probe.pt,,,,,,vicreg,random,10k,cfd,cfd,cfd,within,True,4.616307258605957,2.9323012828826904,4.19521427154541,336,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,g2,8192,vicreg,random,cfd,cfd,cfd,test,427,3.8295087814331055,2.6336681842803955,4.1666202545166025,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-vicreg-random-50ksteps/backbone__g2/best_probe.pt,,,,,,vicreg,random,100k,cfd,cfd,cfd,within,True,4.1666202545166025,2.6336681842803955,3.8295087814331055,427,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,g2,8192,vicreg,random,cfd,cfd,cfd,test,493,3.6701471805572514,2.5202910900115967,3.979112386703491,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-vicreg-random-50ksteps/backbone__g2/best_probe.pt,,,,,,vicreg,random,1m,cfd,cfd,cfd,within,True,3.979112386703491,2.5202910900115967,3.6701471805572514,493,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-imagenet-50ksteps,50000,backbone,g2,8192,infonce,imagenet,cfd,cfd,cfd,test,286,11.392250061035154,8.129384994506836,12.28904914855957,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-infonce-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,infonce,imagenet,10k,cfd,cfd,cfd,within,True,12.28904914855957,8.129384994506836,11.392250061035154,286,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-imagenet-50ksteps,50000,backbone,g2,8192,infonce,imagenet,cfd,cfd,cfd,test,687,4.232983589172363,2.7962238788604736,4.4009108543396,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-infonce-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,infonce,imagenet,100k,cfd,cfd,cfd,within,True,4.4009108543396,2.7962238788604736,4.232983589172363,687,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-imagenet-50ksteps,50000,backbone,g2,8192,infonce,imagenet,cfd,cfd,cfd,test,986,4.171798706054688,2.771768093109131,4.354203224182129,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-infonce-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,infonce,imagenet,1m,cfd,cfd,cfd,within,True,4.354203224182129,2.771768093109131,4.171798706054688,986,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,cfd,cfd,cfd,test,380,9.658945083618164,6.329270362854004,9.729727745056152,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-lejepa-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,lejepa,imagenet,10k,cfd,cfd,cfd,within,True,9.729727745056152,6.329270362854004,9.658945083618164,380,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,cfd,cfd,cfd,test,572,5.611581802368164,4.180325508117677,6.466445446014403,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-lejepa-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,lejepa,imagenet,100k,cfd,cfd,cfd,within,True,6.466445446014403,4.180325508117677,5.611581802368164,572,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g2,8192,lejepa,imagenet,cfd,cfd,cfd,test,609,5.1294941902160645,3.7318236827850337,5.8230552673339835,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-lejepa-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,lejepa,imagenet,1m,cfd,cfd,cfd,within,True,5.8230552673339835,3.7318236827850337,5.1294941902160645,609,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,cfd,cfd,cfd,test,587,6.241809368133545,4.059271335601807,6.383216857910156,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-vicreg-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,vicreg,imagenet,10k,cfd,cfd,cfd,within,True,6.383216857910156,4.059271335601807,6.241809368133545,587,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,cfd,cfd,cfd,test,875,4.419285297393799,2.975670576095581,4.703991889953613,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-vicreg-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,vicreg,imagenet,100k,cfd,cfd,cfd,within,True,4.703991889953613,2.975670576095581,4.419285297393799,875,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g2,8192,vicreg,imagenet,cfd,cfd,cfd,test,928,4.331865787506104,2.963670253753662,4.674047946929932,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-vicreg-imagenet-50ksteps/backbone__g2/best_probe.pt,,,,,,vicreg,imagenet,1m,cfd,cfd,cfd,within,True,4.674047946929932,2.963670253753662,4.331865787506104,928,,
followup_50k_landmark_probe,cfd_within,baseline-random,0,backbone,g4,32768,baseline,random,cfd,cfd,cfd,test,327,8.979241371154785,5.592645645141602,9.330357551574707,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/baseline-random/backbone__g4/best_probe.pt,,,,,,baseline,random,baseline,cfd,cfd,cfd,within,True,9.330357551574707,5.592645645141602,8.979241371154785,327,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,cfd,cfd,cfd,test,347,4.309503078460693,3.5118162631988525,5.410127639770508,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-infonce-random-50ksteps/backbone__g4/best_probe.pt,,,,,,infonce,random,10k,cfd,cfd,cfd,within,True,5.410127639770508,3.5118162631988525,4.309503078460693,347,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,cfd,cfd,cfd,test,197,3.83331036567688,2.5452229976654053,4.025519371032715,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-infonce-random-50ksteps/backbone__g4/best_probe.pt,,,,,,infonce,random,100k,cfd,cfd,cfd,within,True,4.025519371032715,2.5452229976654053,3.83331036567688,197,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-random-50ksteps,50000,backbone,g4,32768,infonce,random,cfd,cfd,cfd,test,180,4.044797420501709,3.2018959522247314,4.9530229568481445,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-infonce-random-50ksteps/backbone__g4/best_probe.pt,,,,,,infonce,random,1m,cfd,cfd,cfd,within,True,4.9530229568481445,3.2018959522247314,4.044797420501709,180,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-random-50ksteps,50000,backbone,g4,32768,lejepa,random,cfd,cfd,cfd,test,424,4.060436248779297,2.646048069000244,4.160947799682616,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-lejepa-random-50ksteps/backbone__g4/best_probe.pt,,,,,,lejepa,random,10k,cfd,cfd,cfd,within,True,4.160947799682616,2.646048069000244,4.060436248779297,424,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-random-50ksteps,50000,backbone,g4,32768,lejepa,random,cfd,cfd,cfd,test,450,3.948544025421143,2.571373701095581,4.047849655151366,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-lejepa-random-50ksteps/backbone__g4/best_probe.pt,,,,,,lejepa,random,100k,cfd,cfd,cfd,within,True,4.047849655151366,2.571373701095581,3.948544025421143,450,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-random-50ksteps,50000,backbone,g4,32768,lejepa,random,cfd,cfd,cfd,test,347,4.1169538497924805,2.667404890060425,4.199650287628174,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-lejepa-random-50ksteps/backbone__g4/best_probe.pt,,,,,,lejepa,random,1m,cfd,cfd,cfd,within,True,4.199650287628174,2.667404890060425,4.1169538497924805,347,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-random-50ksteps,50000,backbone,g4,32768,vicreg,random,cfd,cfd,cfd,test,263,4.070761203765868,3.168797016143799,4.9142680168151855,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-vicreg-random-50ksteps/backbone__g4/best_probe.pt,,,,,,vicreg,random,10k,cfd,cfd,cfd,within,True,4.9142680168151855,3.168797016143799,4.070761203765868,263,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-random-50ksteps,50000,backbone,g4,32768,vicreg,random,cfd,cfd,cfd,test,294,3.7638401985168457,2.508047103881836,3.937283754348755,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-vicreg-random-50ksteps/backbone__g4/best_probe.pt,,,,,,vicreg,random,100k,cfd,cfd,cfd,within,True,3.937283754348755,2.508047103881836,3.7638401985168457,294,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-random-50ksteps,50000,backbone,g4,32768,vicreg,random,cfd,cfd,cfd,test,318,3.687822580337525,2.5376884937286377,3.9886455535888667,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-vicreg-random-50ksteps/backbone__g4/best_probe.pt,,,,,,vicreg,random,1m,cfd,cfd,cfd,within,True,3.9886455535888667,2.5376884937286377,3.687822580337525,318,,
followup_50k_landmark_probe,cfd_within,baseline-imagenet,0,backbone,g4,32768,baseline,imagenet,cfd,cfd,cfd,test,263,8.924335479736328,6.384853839874268,9.660913467407227,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/baseline-imagenet/backbone__g4/best_probe.pt,,,,,,baseline,imagenet,baseline,cfd,cfd,cfd,within,True,9.660913467407227,6.384853839874268,8.924335479736328,263,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-infonce-imagenet-50ksteps,50000,backbone,g4,32768,infonce,imagenet,cfd,cfd,cfd,test,358,10.43490982055664,7.8008551597595215,11.729509353637695,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-infonce-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,infonce,imagenet,10k,cfd,cfd,cfd,within,True,11.729509353637695,7.8008551597595215,10.43490982055664,358,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-infonce-imagenet-50ksteps,50000,backbone,g4,32768,infonce,imagenet,cfd,cfd,cfd,test,424,4.279738426208496,2.979553699493408,4.666220664978027,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-infonce-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,infonce,imagenet,100k,cfd,cfd,cfd,within,True,4.666220664978027,2.979553699493408,4.279738426208496,424,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-infonce-imagenet-50ksteps,50000,backbone,g4,32768,infonce,imagenet,cfd,cfd,cfd,test,299,4.439042091369629,2.853899478912353,4.4774274826049805,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-infonce-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,infonce,imagenet,1m,cfd,cfd,cfd,within,True,4.4774274826049805,2.853899478912353,4.439042091369629,299,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-lejepa-imagenet-50ksteps,50000,backbone,g4,32768,lejepa,imagenet,cfd,cfd,cfd,test,341,9.014130592346193,5.691030979156494,8.72878360748291,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-lejepa-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,lejepa,imagenet,10k,cfd,cfd,cfd,within,True,8.72878360748291,5.691030979156494,9.014130592346193,341,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-lejepa-imagenet-50ksteps,50000,backbone,g4,32768,lejepa,imagenet,cfd,cfd,cfd,test,226,5.452151298522949,3.97573184967041,6.14628791809082,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-lejepa-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,lejepa,imagenet,100k,cfd,cfd,cfd,within,True,6.14628791809082,3.97573184967041,5.452151298522949,226,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-lejepa-imagenet-50ksteps,50000,backbone,g4,32768,lejepa,imagenet,cfd,cfd,cfd,test,372,5.04587459564209,3.640031337738037,5.66350793838501,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-lejepa-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,lejepa,imagenet,1m,cfd,cfd,cfd,within,True,5.66350793838501,3.640031337738037,5.04587459564209,372,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-10k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,cfd,cfd,cfd,test,698,6.663674831390381,4.1783857345581055,6.474675178527832,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-10k-vicreg-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,vicreg,imagenet,10k,cfd,cfd,cfd,within,True,6.474675178527832,4.1783857345581055,6.663674831390381,698,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,cfd,cfd,cfd,test,401,4.574835777282715,3.1047146320343018,4.797965049743652,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-100k-vicreg-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,vicreg,imagenet,100k,cfd,cfd,cfd,within,True,4.797965049743652,3.1047146320343018,4.574835777282715,401,,
followup_50k_landmark_probe,cfd_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,cfd,cfd,cfd,test,538,4.4683499336242685,2.9312260150909424,4.632867336273193,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/cfd_within/geometry-fixedcompute-1m-vicreg-imagenet-50ksteps/backbone__g4/best_probe.pt,,,,,,vicreg,imagenet,1m,cfd,cfd,cfd,within,True,4.632867336273193,2.9312260150909424,4.4683499336242685,538,,
external_vit_landmark_probe,cfd_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,cfd,cfd,cfd,test,147,3.614746809005737,2.4477572441101074,3.857002973556519,/workspace/landmark_probe/outputs/probe_runs/external_vit_landmark_probe/cfd_within/baseline-dinov2-vitb14/patch_tokens__g4/best_probe.pt,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,cfd,cfd,cfd,within,True,3.857002973556519,2.4477572441101074,3.614746809005737,147,,
external_vit_landmark_probe,cfd_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,cfd,cfd,cfd,test,630,3.638625144958496,2.382324457168579,3.7807004451751713,/workspace/landmark_probe/outputs/probe_runs/external_vit_landmark_probe/cfd_within/baseline-mae-vitb16-in1k-pretrain/patch_tokens__g4/best_probe.pt,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,cfd,cfd,cfd,within,True,3.7807004451751713,2.382324457168579,3.638625144958496,630,,
followup_50k_landmark_probe,celeb_to_cfd,baseline-random,0,backbone,gap,2048,baseline,random,celeb,celeb,cfd,test,383,21.923476953975488,12.728951454162598,21.29400634765625,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/celeb_to_cfd/baseline-random/backbone__gap/best_probe.pt,,,,,,baseline,random,baseline,celeb,celeb,cfd,transfer,True,12.971769332885742,7.741965293884277,13.72930145263672,795,8.322237014770508,1.6415652946951622
followup_50k_landmark_probe,celeb_to_cfd,geometry-fixedcompute-10k-infonce-random-50ksteps,50000,backbone,gap,2048,infonce,random,celeb,celeb,cfd,test,645,9.6202451883118,7.302658557891847,11.547938346862793,/workspace/landmark_probe/outputs/probe_runs/followup_50k_landmark_probe/celeb_to_cfd/geometry-fixedcompute-10k-infonce-random-50ksteps/backbone__gap/best_probe.pt,,,,,,infonce,random,10k,celeb,celeb,cfd,transfer,True,5.787199020385742,3.7066636085510254,5.629683494567871,985,5.760739326477051,1.9954278928691607
