step,epoch,lr,world_size,bs,loss,nce_12,nce_21,tau,gather,bs_local,bs_global_view,run_name,scale,objective,init,reg,sim,sigreg,V,inv,var,cov
49200,1892,1.0592990832017577e-06,1,384,1.697113037109375,1.6970418691635132,1.6971842050552368,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49300,1896,9.280977572075126e-07,1,384,1.7188009023666382,1.7188314199447632,1.7187703847885132,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49400,1900,8.143947007376327e-07,1,384,1.7362263202667236,1.736083984375,1.7363687753677368,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49500,1903,7.181978938641054e-07,1,384,1.7087198495864868,1.7087808847427368,1.7086588144302368,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49600,1907,6.395140880100399e-07,1,384,1.7487080097198486,1.7486978769302368,1.74871826171875,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49700,1911,5.783488054758322e-07,1,384,1.743408203125,1.7432047128677368,1.7436116933822632,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49800,1915,5.347063390516083e-07,1,384,1.7377421855926514,1.73760986328125,1.7378743886947632,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
49900,1919,5.085897517159643e-07,1,384,1.6917011737823486,1.69171142578125,1.6916910409927368,0.2,1.0,384.0,384.0,geometry-fixedcompute-10k-infonce-random-50ksteps,10k,infonce,random,,,,,,,
0,0,5.0396e-06,1,384,6.0961713790893555,6.083943843841553,6.1083984375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
100,0,8.999599999999996e-06,1,384,5.9957275390625,5.995849609375,5.99560546875,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
200,0,1.295959999999996e-05,1,384,5.9977006912231445,5.997843265533447,5.99755859375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
300,1,1.691959999999993e-05,1,384,5.949239253997803,5.947835445404053,5.950643062591553,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
400,1,2.0879599999999897e-05,1,384,5.934651851654053,5.934163570404053,5.935140132904053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
500,1,2.483959999999992e-05,1,384,5.932718753814697,5.932535648345947,5.932901859283447,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
600,2,2.879959999999994e-05,1,384,5.904622554779053,5.906331539154053,5.902913570404053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
700,2,3.275959999999989e-05,1,384,5.8832807540893555,5.885457515716553,5.881103515625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
800,3,3.671959999999993e-05,1,384,5.8177289962768555,5.8165283203125,5.818929195404053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
900,3,4.0679599999999955e-05,1,384,5.8153886795043945,5.817626953125,5.813150882720947,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1000,3,4.463959999999999e-05,1,384,5.81103515625,5.812744140625,5.809326171875,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1100,4,4.859960000000004e-05,1,384,5.82293701171875,5.8231201171875,5.82275390625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1200,4,5.25596000000001e-05,1,384,5.7221879959106445,5.720947265625,5.723429203033447,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1300,5,5.651960000000012e-05,1,384,5.7899370193481445,5.7908935546875,5.788980960845947,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1400,5,6.047960000000012e-05,1,384,5.59686279296875,5.595906734466553,5.597818851470947,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1500,5,6.443960000000015e-05,1,384,5.653645992279053,5.653279781341553,5.654012203216553,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1600,6,6.839960000000024e-05,1,384,5.6484174728393555,5.650228023529053,5.6466064453125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1700,6,7.23596000000003e-05,1,384,5.55694580078125,5.556681156158447,5.557210445404053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1800,6,7.63196000000003e-05,1,384,5.5466718673706055,5.5479736328125,5.545369625091553,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
1900,7,8.02796000000004e-05,1,384,5.3845014572143555,5.385945796966553,5.383056640625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2000,7,8.423960000000036e-05,1,384,5.3841552734375,5.385416507720947,5.382894039154053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2100,8,8.819960000000019e-05,1,384,5.289520263671875,5.2900390625,5.28900146484375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2200,8,9.215960000000019e-05,1,384,5.247477054595947,5.247721195220947,5.247232913970947,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2300,8,9.611960000000014e-05,1,384,5.1154279708862305,5.114827632904053,5.11602783203125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2400,9,0.00010007960000000004,1,384,4.9364824295043945,4.938720703125,4.934244632720947,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2500,9,0.0001040396,1,384,5.0065717697143555,5.0067138671875,5.006429195404053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2600,10,0.0001079995999999999,1,384,4.9540205001831055,4.953816890716553,4.9542236328125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2700,10,0.0001119595999999997,1,384,4.812215328216553,4.809529781341553,4.814900875091553,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2800,10,0.00011591959999999953,1,384,4.6082763671875,4.609354496002197,4.607198238372803,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
2900,11,0.00011987959999999937,1,384,4.6619873046875,4.660440921783447,4.663533687591553,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3000,11,0.00012383959999999963,1,384,4.589131832122803,4.587972164154053,4.590291500091553,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3100,11,0.00012779959999999966,1,384,4.4370317459106445,4.43798828125,4.436075687408447,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3200,12,0.0001317595999999997,1,384,4.3080244064331055,4.308248043060303,4.30780029296875,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3300,12,0.00013571959999999936,1,384,4.280222415924072,4.279947757720947,4.280497074127197,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3400,13,0.00013967959999999918,1,384,4.2079057693481445,4.207560062408447,4.208251953125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3500,13,0.0001436395999999989,1,384,4.144917964935303,4.142781734466553,4.147054195404053,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3600,13,0.00014759959999999874,1,384,3.9609780311584473,3.9609375,3.9610188007354736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3700,14,0.0001515595999999985,1,384,4.0450944900512695,4.04437255859375,4.045816898345947,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3800,14,0.00015551959999999835,1,384,4.021616458892822,4.020914554595947,4.022318363189697,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
3900,15,0.00015947959999999822,1,384,3.9312744140625,3.9316203594207764,3.9309284687042236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4000,15,0.00016343959999999774,1,384,3.94464111328125,3.9449870586395264,3.9442951679229736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4100,15,0.00016739959999999743,1,384,3.8612773418426514,3.8610637187957764,3.8614909648895264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4200,16,0.00017135959999999722,1,384,3.7639870643615723,3.7644245624542236,3.7635498046875,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4300,16,0.00017531959999999682,1,384,3.7559611797332764,3.7559001445770264,3.7560222148895264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4400,16,0.00017927959999999667,1,384,3.5833640098571777,3.58319091796875,3.5835368633270264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4500,17,0.00018323959999999654,1,384,3.5882773399353027,3.5883586406707764,3.58819580078125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4600,17,0.00018719959999999628,1,384,3.6185507774353027,3.6186931133270264,3.618408203125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4700,18,0.0001911595999999961,1,384,3.4846293926239014,3.4860026836395264,3.4832561016082764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4800,18,0.00019511959999999579,1,384,3.47344970703125,3.4733684062957764,3.4735310077667236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
4900,18,0.0001990795999999954,1,384,3.54388427734375,3.5445964336395264,3.5431721210479736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5000,19,0.00020303959999999526,1,384,3.3593649864196777,3.360107421875,3.3586223125457764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5100,19,0.00020699959999999503,1,384,3.4263508319854736,3.4269001483917236,3.4258015155792236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5200,20,0.00021095959999999455,1,384,3.4569602012634277,3.45703125,3.4568889141082764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5300,20,0.00021491959999999426,1,384,3.2574565410614014,3.2575480937957764,3.2573649883270264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5400,20,0.00021887959999999408,1,384,3.3952431678771973,3.39459228515625,3.3958942890167236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5500,21,0.0002228395999999941,1,384,3.284149169921875,3.28399658203125,3.2843017578125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5600,21,0.0002267995999999939,1,384,3.3030292987823486,3.3029377460479736,3.3031208515167236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5700,21,0.00023075959999999354,1,384,3.3104958534240723,3.3100788593292236,3.3109130859375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5800,22,0.00023471959999999328,1,384,3.25390625,3.253662109375,3.254150390625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
5900,22,0.00023867959999999288,1,384,3.187774658203125,3.1875,3.18804931640625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6000,23,0.00024263959999999268,1,384,3.17437744140625,3.17449951171875,3.17425537109375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6100,23,0.0002465995999999924,1,384,3.0879006385803223,3.0877277851104736,3.08807373046875,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6200,23,0.00025055959999999237,1,384,3.1114706993103027,3.1113078594207764,3.11163330078125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6300,24,0.00025451959999999216,1,384,3.071807861328125,3.0720622539520264,3.0715534687042236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6400,24,0.0002584795999999917,1,384,2.989288330078125,2.9891560077667236,2.9894206523895264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6500,25,0.00026243959999999164,1,384,2.9254860877990723,2.92633056640625,2.9246418476104736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6600,25,0.0002663995999999912,1,384,2.9556069374084473,2.9558308124542236,2.95538330078125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6700,25,0.00027035959999999106,1,384,2.972930908203125,2.9736125469207764,2.9722492694854736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6800,26,0.0002743195999999908,1,384,3.005645751953125,3.0057170391082764,3.0055744647979736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
6900,26,0.0002782795999999907,1,384,2.9220786094665527,2.9223430156707764,2.92181396484375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7000,26,0.00028223959999999033,1,384,3.0221152305603027,3.0225830078125,3.0216472148895264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7100,27,0.0002861995999999898,1,384,2.8894553184509277,2.889892578125,2.8890178203582764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7200,27,0.00029015959999998954,1,384,2.89520263671875,2.89520263671875,2.89520263671875,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7300,28,0.0002941195999999894,1,384,2.8644204139709473,2.864013671875,2.8648273944854736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7400,28,0.00029807959999998874,1,384,2.8705954551696777,2.870361328125,2.8708293437957764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7500,28,0.00030203959999998816,1,384,3.0153605937957764,3.0150554180145264,3.0156657695770264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7600,29,0.00030599959999998757,1,384,2.88763427734375,2.8875732421875,2.8876953125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7700,29,0.0003099595999999868,1,384,2.7705078125,2.7707316875457764,2.7702839374542236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7800,30,0.0003139195999999862,1,384,2.7974753379821777,2.7975261211395264,2.79742431640625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
7900,30,0.0003178795999999855,1,384,2.9280800819396973,2.9281005859375,2.9280598163604736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8000,30,0.000321839599999985,1,384,2.7935280799865723,2.79376220703125,2.7932941913604736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8100,31,0.0003257995999999847,1,384,2.799652099609375,2.7996418476104736,2.7996623516082764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8200,31,0.00032975959999998416,1,384,2.8047382831573486,2.8044636249542236,2.8050129413604736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8300,31,0.0003337195999999837,1,384,2.8206076622009277,2.8210856914520264,2.82012939453125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8400,32,0.0003376795999999835,1,384,2.7983498573303223,2.7982380390167236,2.7984619140625,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8500,32,0.0003416395999999833,1,384,2.7498373985290527,2.75,2.7496745586395264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8600,33,0.00034559959999998306,1,384,2.714080810546875,2.7141520977020264,2.7140095233917236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8700,33,0.00034955959999998263,1,384,2.6408896446228027,2.64044189453125,2.6413371562957764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8800,33,0.0003535195999999821,1,384,2.7740273475646973,2.77459716796875,2.7734577655792236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
8900,34,0.00035747959999998184,1,384,2.7649130821228027,2.7650146484375,2.7648112773895264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9000,34,0.00036143959999998163,1,384,2.7172341346740723,2.717529296875,2.7169392108917236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9100,35,0.0003653995999999812,1,384,2.7267658710479736,2.7269489765167236,2.7265827655792236,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9200,35,0.0003693595999999805,1,384,2.66534423828125,2.6654052734375,2.665283203125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9300,35,0.00037331959999997933,1,384,2.738067626953125,2.73809814453125,2.738037109375,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9400,36,0.0003772795999999783,1,384,2.6485798358917236,2.6480305194854736,2.6491291522979736,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9500,36,0.0003812395999999781,1,384,2.6712443828582764,2.6711833477020264,2.6713054180145264,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9600,36,0.00038519959999997806,1,384,2.655609130859375,2.65582275390625,2.6553955078125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9700,37,0.00038915959999997747,1,384,2.6284584999084473,2.6287434101104736,2.628173828125,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
9800,37,0.0003931195999999769,1,384,2.641143798828125,2.6414387226104736,2.6408488750457764,0.2,1.0,384.0,384.0,geometry-fixedcompute-100k-infonce-random-50ksteps,100k,infonce,random,,,,,,,
